semSort,id,card,semPath,businessTerm,dataType,SMESemSort,syntaxID,businessTerm_en,desc,businessTerm_ja,desc_ja,Syntax Sort,UBL syntax binding XPath,Card_consolidated,
6840,JC69_JC13_06,,/JC00/JC44_JC4f/JC6e_JC62/JC69_JC13/JC69_JC13_06,明細行文書添付ファイル,Text,570,UN01014899,SubtypeCode,A code specifying a subtype of this CI referenced document.,（明細行参照）文書添付ファイル,"この文書ヘッダ参照文書の添付バイナリファイルの有無を指定
ありの場合はUN01006015のバイナリファイルID（BASE64）を入力",570,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[not(TypeCode='351' or TypeCode='130')]/ AttachmentBinaryObject,0..1,
6850,JC69_JC13_07,,/JC00/JC44_JC4f/JC6e_JC62/JC69_JC13/JC69_JC13_07,明細行文書サブタイプコード,Code,571,UN01009658,NetPriceProductCITradePrice,A net product price in this CIILB supply chain trade agreement.,（明細行参照）文書サブタイプコード,この明細行が参照する文書の文書サブタイプを識別するコード。,571,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[not(TypeCode='351' or TypeCode='130')]/ SubtypeCode,0..1,
6860,JC6a_JC28,1,/JC00/JC44_JC4f/JC6e_JC62/JC6a_JC28,単価,,572,UN01005790,CITradePrice,A sum of money for which something is or may be bought or sold for Cross Industry (CI) trade purposes.,明細行契約／契約単価グループ,明細行の契約単価に関するグループ。,572,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ NetPriceProductCITradePrice,1..1,
6870,,,,,,573,UN01005791,TypeCode,The code specifying the type of CI trade price.,契約単価クラス,明細行の契約単価に関する情報からなるクラス。,573,,－,
6880,JC6a_JC28_01,,/JC00/JC44_JC4f/JC6e_JC62/JC6a_JC28/JC6a_JC28_01,単価コード,Code,574,UN01005792,ChargeAmount,A monetary value of this CI trade price charge.,単価コード,単価の区分（確定、仮単価等）を識別するコード,574,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ NetPriceProductCITradePrice/ TypeCode,0..1,
6890,JC6a_JC28_02,,/JC00/JC44_JC4f/JC6e_JC62/JC6a_JC28/JC6a_JC28_02,契約単価,Unit Price Amount,575,UN01005793,BasisQuantity,The quantity on which this CI trade price is based.,契約単価,"発注者と受注者が合意した明細発注品の単価。単価基準数量と単価基準数量単位の指定に従う。
税込み、税抜きの識別はヘッダ部の「UN01013096：税計算方式」で指定（指定がない場合（デフォルト）は税抜き）。",575,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ NetPriceProductCITradePrice/ ChargeAmount,1..1,
6900,JC6a_JC28_03,,/JC00/JC44_JC4f/JC6e_JC62/JC6a_JC28/JC6a_JC28_03,単価基準数量,Quantity,576,,,,単価基準数量,"✔定貫品目の場合：空欄（デフォルト）、または単価基準数量＝１
✔不定貫品目、ハイブリッド品目の場合：単価基準数量＝単価の基準となる重量・容量",576,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ NetPriceProductCITradePrice/ BasisQuantity,0..1,
6910,JC6a_JC28_04,,#N/A,数量単位コード,Code,,UN01009650,SpecifiedCIILBSupplyChainTradeDelivery,The supply chain trade delivery specified for this CIILB subordinate trade line item.,,,,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ NetPriceProductCITradePrice/ BasisQuantity/ @unitCode,,
6920,JC64_JC6b,1,/JC00/JC44_JC4f/JC6e_JC62/JC64_JC6b,明細行配送,,577,UN01009659,CIILBSupplyChainTradeDelivery,Cross Industry Invoice Line Breakdown (CIILB) supply chain shipping arrangements and movement of products and or services including despatch and delivery.,明細行／配送グループ,明細行の配送に関するグループ,577,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeDelivery,1..1,
6930,,,,,,578,UN01009660,PackageQuantity,The number of packages in this CIILB supply chain trade delivery.,明細行納入クラス,明細行の納入に関する情報からなるクラス,578,,-,
6940,JC64_JC6b_01,,/JC00/JC44_JC4f/JC6e_JC62/JC64_JC6b/JC64_JC6b_01,請求セット数量,Quantity,579,UN01009661,ProductUnitQuantity,The number of product units in this CIILB supply chain trade delivery.,請求セット数量,"この明細行品目の請求セット数量
流通業の固有仕様",579,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeDelivery/ PackageQuantity,0..1,
6950,JC64_JC6b_02,,/JC00/JC44_JC4f/JC6e_JC62/JC64_JC6b/JC64_JC6b_02,請求バラ数量,Quantity,580,UN01009662,PerPackageUnitQuantity,The number of units per package in this CIILB supply chain trade delivery.,請求バラ数量,"この明細行品目の請求バラ数量
流通業の固有仕様",580,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeDelivery/ ProductUnitQuantity,0..1,
6960,JC64_JC6b_03,,/JC00/JC44_JC4f/JC6e_JC62/JC64_JC6b/JC64_JC6b_03,請求セット単位数量(入り数）,Quantity,581,UN01014639,BilledQuantity,The billed quantity of this CIILB supply chain trade delivery.,請求セット単位数量(入り数）,"✔請求数量の 数量単位指定が定貫品目（バラ）の場合：利用しない
✔ 請求数量の数量単位指定が定貫品目（セット）の場合：1セット当たりのバラ数量を入力。
✔ 請求数量の数量単位指定が不定貫品目（個数でカウントできない品目）の場合：利用しない。
✔ 請求数量の数量単位指定がハイブリッド品目の場合：請求数量で指定した数量の1単位当たりの重量等を入力",581,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeDelivery/ PerPackageUnitQuantity,0..1,
6970,JC64_JC6b_04,,/JC00/JC44_JC4f/JC6e_JC62/JC64_JC6b/JC64_JC6b_04,請求数量,Quantity,582,,,,請求数量,"この情報項目は取引数量の指定に利用する。
この項目の属性として数量単位コードを指定することにより、ずべての品目の取引数量指定に利用できる。
流通業の定貫品目取引では、この項目は利用せず「セット数量」または「バラ数量」を利用する。",582,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeDelivery/ BilledQuantity,1..1,
6980,JC64_JC6b_05,,#N/A,数量単位コード,Code,,UN01009651,SpecifiedCIILBSupplyChainTradeSettlement,The supply chain trade settlement specified for this CIILB subordinate trade line item.,,,,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeDelivery/ BilledQuantity/ @unitCode,,
6990,JC65_JC6c,1,/JC00/JC44_JC4f/JC6e_JC62/JC65_JC6c,明細行決裁,,583,UN01009664,CIILBSupplyChainTradeSettlement,The Cross Industry Invoice Line Breakdown (CIILB) information that enables the financial reconciliation of a supply chain transaction with the item(s) that the financial transaction is intended to settle.,明細行／決裁グループ,明細行の決済に関するグループ,583,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement,1..1,
7000,,,,,,584,UN01014641,DirectionCode,The code specifying whether this CIILB supply chain trade settlement is an addition or a subtraction.,明細行決裁クラス,明細行の決済入に関する情報からなるクラス,584,,-,
7010,JC65_JC6c_01,,/JC00/JC44_JC4f/JC6e_JC62/JC65_JC6c/JC65_JC6c_01,明細行取引方向コード,Code,585,UN01009665,ApplicableCITradeTax,The trade tax applicable to this CIILB supply chain trade settlement.,明細行取引方向コード,"明細行の取引方向を識別するコード
デフォルトは「プラス」
明細行取引類型コードが「調整」を指定場合に利用する。
金額の「プラス」「マイナス」表示を許容する場合は実装しない。",585,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement/ DirectionCode,0..1,
7020,JC6d_JC2d,1,/JC00/JC44_JC4f/JC6e_JC62/JC6d_JC2d,明細行税,,586,UN01005832,CITradeTax,"A Cross Industry (CI) trade related fiscal tax, duty or levy.",明細行決済／明細行税グループ,明細行決済の税に関するグループ,586,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement/ ApplicableCITradeTax,1..1,
7030,,,,,,587,UN01005834,TypeCode,"The code specifying the type of CI trade related tax, levy or duty, such as a code for a Value Added Tax (VAT).",明細行税クラス,明細行の税に関する情報に関するクラス,587,,-,
7040,JC6d_JC2d_01,,/JC00/JC44_JC4f/JC6e_JC62/JC6d_JC2d/JC6d_JC2d_01,明細行税タイプコード,Code,588,UN01005839,BasisAmount,"A monetary value used as the basis on which this CI trade related tax, levy or duty is calculated.",明細行税タイプコード,税の種類を識別するコード。デフォルトは消費税；VAT,588,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement/ ApplicableCITradeTax/ TypeCode,0..1,
7050,JC6d_JC2d_02,,/JC00/JC44_JC4f/JC6e_JC62/JC6d_JC2d/JC6d_JC2d_02,明細行譲渡資産金額（税抜き）,Amount,589,UN01005841,CategoryCode,"The code specifying the category to which this CI trade related tax, levy or duty applies, such as codes for ""Exempt from Tax"", ""Standard Rate"", ""Free Export Item - Tax Not Charged"" .",明細行譲渡資産金額（税抜き）,"この明細行の税抜き譲渡資産金額（契約単価×請求数量＋追加請求金額ー返金金額）
契約単価×数量で指定できない場合は金額",589,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement/ ApplicableCITradeTax/ BasisAmount,0..1,
7060,JC6d_JC2d_03,,/JC00/JC44_JC4f/JC6e_JC62/JC6d_JC2d/JC6d_JC2d_03,明細行課税分類コード,Code,590,UN01005850,CategoryName,"A category name, expressed as text, of this CI trade related tax, levy or duty.",明細行課税分類コード,この明細行の消費税の課税分類（標準税率、軽減税率、不課税、非課税、免税等）を識別するコード,590,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement/ ApplicableCITradeTax/ CategoryCode,1..1,
7070,JC6d_JC2d_04,,/JC00/JC44_JC4f/JC6e_JC62/JC6d_JC2d/JC6d_JC2d_04,明細行課税分類名,Text,591,UN01007174,RateApplicablePercent,"The applicable rate of CI trade tax, expressed as a percentage.",明細行課税分類名,消費税の課税分類（標準税率、軽減税率、不課税、非課税、免税等）の名称,591,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement/ ApplicableCITradeTax/ CategoryName,0..1,
7080,JC6d_JC2d_05,,/JC00/JC44_JC4f/JC6e_JC62/JC6d_JC2d/JC6d_JC2d_05,明細行税率,Percentage,592,UN01013040,GrandTotalAmount,The monetary value of the grand total of the basis plus tax for this CI trade tax.,明細行税率,この明細行の課税分類区分を識別するため、明細行課税分類コードと組み合わせて利用する。,592,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement/ ApplicableCITradeTax/ RateApplicablePercent,0..1,
7090,JC6d_JC2d_06,,/JC00/JC44_JC4f/JC6e_JC62/JC6d_JC2d/JC6d_JC2d_06,明細行譲渡資産金額(税込み),Amount,593,UN01014650,LocalTaxSystemID,The identifier of the local tax system for this CI trade tax.,明細行譲渡資産金額(税込み),この明細行の税額を含む譲渡資産金額,593,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement/ ApplicableCITradeTax/ GrandTotalAmount,0..1,
7100,JC6d_JC2d_07,,/JC00/JC44_JC4f/JC6e_JC62/JC6d_JC2d/JC6d_JC2d_07,明細行適用税制ID,Identifier,594,UN01014642,InvoiceReferencedCIReferencedDocument,The invoice document referenced for this CIILB supply chain trade settlement.,明細行適用税制ID,"この明細行取引の税制年度を識別するID
デフォルトは「2019」（2019年度税制）",594,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement/ ApplicableCITradeTax/ LocalTaxSystemID,0..1,
7110,JC73_JC13,n,/JC00/JC44_JC4f/JC6e_JC62/JC73_JC13,明細行対象物,,595,UN01005579,CIReferencedDocument,"Written, printed or electronic matter that is referenced for Cross Industry (CI) purposes.",明細行決済／参照インボイス対象物グループ,明細行が参照するインボイス対象物に関するグループ,595,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement/ InvoiceReferencedCIReferencedDocument[TypeCode='130'],0..n,
7120,,,,,,596,UN01005580,IssuerAssignedID,The issuer assigned identifier for this CI referenced document.,明細行インボイス対象物クラス,"明細行が参照するインボイス対象物クラス
文書タイプコード＝380以外のインボイス対象物を参照",596,,－,
7130,JC73_JC13_01,,/JC00/JC44_JC4f/JC6e_JC62/JC73_JC13/JC73_JC13_01,明細行対象物ID,Identifier,597,UN01005582,IssueDateTime,The date or date time for the issuance of this CI referenced document.,（明細行参照）インボイス対象物ID,この明細行が参照するインボイス対象物のID,597,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement/ InvoiceReferencedCIReferencedDocument[TypeCode='130']/ IssuerAssignedID,1..1,
7140,JC73_JC13_02,,/JC00/JC44_JC4f/JC6e_JC62/JC73_JC13/JC73_JC13_02,明細行対象物発行日,Date,598,UN01005585,LineID,The unique identifier of a line in this CI referenced document.,（明細行参照）インボイス対象物発行日,この明細行が参照するインボイス対象物の発行日,598,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement/ InvoiceReferencedCIReferencedDocument[TypeCode='130']/ IssueDateTime,0..1,
7150,JC73_JC13_03,,/JC00/JC44_JC4f/JC6e_JC62/JC73_JC13/JC73_JC13_03,明細行対象物明細行ID,Identifier,599,UN01005586,ReferenceTypeCode,The code specifying the reference type of this CI referenced document.,（明細行参照）インボイス対象物明細行ID,この明細行が参照するインボイス対象物の明細行ID,599,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement/ InvoiceReferencedCIReferencedDocument[TypeCode='130']/ LineID,1..1,
7160,JC73_JC13_04,,/JC00/JC44_JC4f/JC6e_JC62/JC73_JC13/JC73_JC13_04,明細行文書参照タイプコード,Code,600,UN01005588,RevisionID,The unique identifier for a revision of this CI referenced document.,（明細行参照）文書参照タイプコード,この明細行が参照する文書の参照タイプを識別するコード。,600,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeSettlement/ InvoiceReferencedCIReferencedDocument[TypeCode='130']/ ReferenceTypeCode,0..1,
