GL02,GL02-GL55,GL55-GL60d,GL55-GL60c,GL55-GL61,GL02-01,GL64-01,GL64-02,GL64-03,GL64-04,GL57-01,GL57-02,GL55-03,GL55-04,GL69-02,GL56-02,GL63-01d,GL63-02d,GL63-03d,GL56-01d,GL60-01d,GL60-02d,GL60-03d,GL63-01c,GL63-02c,GL63-03c,GL56-01c,GL60-01c,GL60-02c,GL60-03c,GL61-01,GL61-02,GL61-03
0001-20100128-81-2290-1-5041,0,,,,,,,,,,,account,お茶代,2010-01-28,ISO4217:JPY,724,福利厚生費,WelfareExpense,19239,部門,030,名古屋,322,未払金,AccountsPayableOther,19239,部門,000,共通部門,,,
0001-20100128-81-2290-1-5041,1,,,,,,,,,,,account,お茶代,2010-01-28,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,961,部門,030,名古屋,322,未払金,AccountsPayableOther,961,部門,000,共通部門,,,
0001-20100128-83-2291-1-5043,,,,,2291-5043,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100128-83-2291-1-5043,0,,,,,,,,,,,account,車両管理費,2010-01-28,ISO4217:JPY,740,車両費,VehiclesExpense,42858,部門,030,名古屋,111,現金,CashHand,42858,部門,000,共通部門,,,
0001-20100128-83-2291-1-5043,1,,,,,,,,,,,account,車両管理費,2010-01-28,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,2142,部門,030,名古屋,111,現金,CashHand,2142,部門,000,共通部門,,,
0001-20100129-32-2292-1-5045,,,,,2292-5045,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100129-32-2292-1-5045,0,,,,,,,,,,,account,事務用品費,2010-01-29,ISO4217:JPY,754,事務用消耗品費,StationeryExpense,2448,部門,010,札幌,322,未払金,AccountsPayableOther,2448,部門,000,共通部門,,,
0001-20100129-32-2292-1-5045,1,,,,,,,,,,,account,事務用品費,2010-01-29,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,122,部門,010,札幌,322,未払金,AccountsPayableOther,122,部門,000,共通部門,,,
0001-20100130-100-2299-1-5059,,,,,2299-5059,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100130-100-2299-1-5059,0,,,,,,,,,,,account,会費,2010-01-30,ISO4217:JPY,724,福利厚生費,WelfareExpense,5715,部門,040,大阪,111,現金,CashHand,5715,部門,000,共通部門,,,
0001-20100130-100-2299-1-5059,1,,,,,,,,,,,account,会費,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,285,部門,040,大阪,111,現金,CashHand,285,部門,000,共通部門,,,
0001-20100130-115-2300-1-5061,,,,,2300-5061,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100130-115-2300-1-5061,1,,,,,,,,,,,account,保険料,2010-01-30,ISO4217:JPY,752,保険料,InsuranceExpense,64500,部門,040,040,131,普通預金,OrdinaryDeposit,64500,,,,,,
0001-20100130-115-2300-1-5061,1,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100130-115-2300-1-5061,1,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,40,三菱東京　梅田,,,
0001-20100130-116-2301-1-5063,,,,,2301-5063,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100130-116-2301-1-5063,0,,,,,,,,,,,account,リース料,2010-01-30,ISO4217:JPY,744,リース料,LeaseExpense,80000,部門,040,大阪,131,普通預金,OrdinaryDeposit,80000,,,,,,
0001-20100130-116-2301-1-5063,0,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100130-116-2301-1-5063,0,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,40,三菱東京　梅田,,,
0001-20100130-116-2301-1-5063,1,,,,,,,,,,,account,リース料,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,4000,部門,040,大阪,131,普通預金,OrdinaryDeposit,4000,,,,,,
0001-20100130-116-2301-1-5063,1,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100130-116-2301-1-5063,1,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,40,三菱東京　梅田,,,
0001-20100130-143-2302-1-5065,,,,,2302-5065,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100130-143-2302-1-5065,1,,,,,,,,,,,account,資金移動,2010-01-30,ISO4217:JPY,131,普通預金,OrdinaryDeposit,8000000,,,,131,普通預金,OrdinaryDeposit,8000000,,,,,,
0001-20100130-143-2302-1-5065,1,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,,,,,,,,
0001-20100130-143-2302-1-5065,1,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,,,,,,,,
0001-20100130-143-2302-1-5065,2,,,,,,,,,,,account,資金移動,2010-01-30,ISO4217:JPY,131,普通預金,OrdinaryDeposit,6000000,,,,131,普通預金,OrdinaryDeposit,6000000,,,,,,
0001-20100130-143-2302-1-5065,2,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,,,,,,,,
0001-20100130-143-2302-1-5065,2,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,,,,,,,,
0001-20100130-143-2302-1-5065,3,,,,,,,,,,,account,資金移動,2010-01-30,ISO4217:JPY,131,普通預金,OrdinaryDeposit,6000000,,,,131,普通預金,OrdinaryDeposit,6000000,,,,,,
0001-20100130-143-2302-1-5065,3,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,,,,,,,,
0001-20100130-143-2302-1-5065,3,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,,,,,,,,
0001-20100130-143-2302-1-5065,4,,,,,,,,,,,account,資金移動,2010-01-30,ISO4217:JPY,131,普通預金,OrdinaryDeposit,2500000,,,,131,普通預金,OrdinaryDeposit,2500000,,,,,,
0001-20100130-143-2302-1-5065,4,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,,,,,,,,
0001-20100130-143-2302-1-5065,4,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,,,,,,,,
0001-20100130-154-2303-1-5067,,,,,2303-5067,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100130-154-2303-1-5067,0,,,,,,,,,,,account,お花代,2010-01-30,ISO4217:JPY,733,交際接待費,EntertainmentExpense,10000,部門,050,九州,322,未払金,AccountsPayableOther,10000,部門,000,共通部門,,,
0001-20100130-154-2303-1-5067,1,,,,,,,,,,,account,お花代,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,500,部門,050,九州,322,未払金,AccountsPayableOther,500,部門,000,共通部門,,,
0001-20100130-154-2303-1-5067,3,,,,,,,,,,,account,香典代,2010-01-30,ISO4217:JPY,733,交際接待費,EntertainmentExpense,10000,部門,050,九州,322,未払金,AccountsPayableOther,10000,部門,000,共通部門,,,
0001-20100130-49-2293-1-5047,,,,,2293-5047,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100130-49-2293-1-5047,0,,,,,,,,,,,account,ガソリン代,2010-01-30,ISO4217:JPY,740,車両費,VehiclesExpense,155686,部門,020,東京,322,未払金,AccountsPayableOther,155686,部門,000,共通部門,,,
0001-20100130-49-2293-1-5047,1,,,,,,,,,,,account,ガソリン代,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,7784,部門,020,東京,322,未払金,AccountsPayableOther,7784,部門,000,共通部門,,,
0001-20100130-49-2293-1-5047,3,,,,,,,,,,,account,ガソリン代,2010-01-30,ISO4217:JPY,740,車両費,VehiclesExpense,2626,部門,020,東京,111,現金,CashHand,2626,部門,000,共通部門,,,
0001-20100130-49-2293-1-5047,4,,,,,,,,,,,account,ガソリン代,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,131,部門,020,東京,111,現金,CashHand,131,部門,000,共通部門,,,
0001-20100130-49-2293-1-5047,6,,,,,,,,,,,account,ガソリン代,2010-01-30,ISO4217:JPY,740,車両費,VehiclesExpense,5729,部門,020,東京,111,現金,CashHand,5729,部門,000,共通部門,,,
0001-20100130-49-2293-1-5047,7,,,,,,,,,,,account,ガソリン代,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,286,部門,020,東京,111,現金,CashHand,286,部門,000,共通部門,,,
0001-20100130-55-2294-1-5049,,,,,2294-5049,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100130-55-2294-1-5049,0,,,,,,,,,,,account,車両管理費,2010-01-30,ISO4217:JPY,740,車両費,VehiclesExpense,23810,部門,020,東京,111,現金,CashHand,23810,部門,000,共通部門,,,
0001-20100130-55-2294-1-5049,1,,,,,,,,,,,account,車両管理費,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,1190,部門,020,東京,111,現金,CashHand,1190,部門,000,共通部門,,,
0001-20100130-55-2294-1-5049,3,,,,,,,,,,,account,車両管理費,2010-01-30,ISO4217:JPY,740,車両費,VehiclesExpense,26667,部門,020,東京,111,現金,CashHand,26667,部門,000,共通部門,,,
0001-20100130-55-2294-1-5049,4,,,,,,,,,,,account,車両管理費,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,1333,部門,020,東京,111,現金,CashHand,1333,部門,000,共通部門,,,
0001-20100130-55-2294-1-5049,5,,,,,,,,,,,account,高速代,2010-01-30,ISO4217:JPY,740,車両費,VehiclesExpense,7667,部門,020,東京,111,現金,CashHand,7667,部門,000,共通部門,,,
0001-20100130-55-2294-1-5049,6,,,,,,,,,,,account,高速代,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,383,部門,020,東京,111,現金,CashHand,383,部門,000,共通部門,,,
0001-20100130-70-2295-1-5051,,,,,2295-5051,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100130-70-2295-1-5051,0,,,,,,,,,,,account,有線,2010-01-30,ISO4217:JPY,791,雑費,MiscellaneousExpense,6000,部門,020,東京,,,,,,,,,,
0001-20100130-70-2295-1-5051,1,,,,,,,,,,,account,有線,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,300,部門,020,東京,,,,,,,,,,
0001-20100130-70-2295-1-5051,2,,,,,,,,,,,account,有線,2010-01-30,ISO4217:JPY,,,,,,,,322,未払金,AccountsPayableOther,61300,部門,000,共通部門,,,
0001-20100130-70-2295-1-5051,3,,,,,,,,,,,account,警備料,2010-01-30,ISO4217:JPY,791,雑費,MiscellaneousExpense,52381,部門,020,東京,,,,,,,,,,
0001-20100130-70-2295-1-5051,4,,,,,,,,,,,account,警備料,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,2619,部門,020,東京,,,,,,,,,,
0001-20100130-70-2295-1-5051,5,,,,,,,,,,,account,高速料,2010-01-30,ISO4217:JPY,740,車両費,VehiclesExpense,69824,部門,020,東京,,,,,,,,,,
0001-20100130-70-2295-1-5051,6,,,,,,,,,,,account,高速料,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,3491,部門,020,東京,,,,,,,,,,
0001-20100130-70-2295-1-5051,7,,,,,,,,,,,account,高速料,2010-01-30,ISO4217:JPY,,,,,,,,131,普通預金,OrdinaryDeposit,73315,,,,,,
0001-20100130-70-2295-1-5051,8,,,,,,,,,,,account,清掃料,2010-01-30,ISO4217:JPY,791,雑費,MiscellaneousExpense,70000,部門,020,東京,,,,,,,,,,
0001-20100130-70-2295-1-5051,9,,,,,,,,,,,account,清掃料,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,3500,部門,020,東京,,,,,,,,,,
0001-20100130-70-2295-1-5051,10,,,,,,,,,,,account,清掃料,2010-01-30,ISO4217:JPY,,,,,,,,322,未払金,AccountsPayableOther,73500,部門,000,共通部門,,,
0001-20100130-80-2296-1-5053,,,,,2296-5053,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100130-80-2296-1-5053,0,,,,,,,,,,,account,ガソリン代,2010-01-30,ISO4217:JPY,740,車両費,VehiclesExpense,5834,部門,050,九州,111,現金,CashHand,5834,部門,000,共通部門,,,
0001-20100130-80-2296-1-5053,1,,,,,,,,,,,account,ガソリン代,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,291,部門,050,九州,111,現金,CashHand,291,部門,000,共通部門,,,
0001-20100130-83-2297-1-5055,,,,,2297-5055,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100130-83-2297-1-5055,0,,,,,,,,,,,account,ＪＲ代,2010-01-30,ISO4217:JPY,726,旅費交通費,TravelingExpense,8572,部門,030,名古屋,111,現金,CashHand,8572,部門,000,共通部門,,,
0001-20100130-83-2297-1-5055,1,,,,,,,,,,,account,ＪＲ代,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,428,部門,030,名古屋,111,現金,CashHand,428,部門,000,共通部門,,,
0001-20100130-96-2298-1-5057,,,,,2298-5057,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100130-96-2298-1-5057,0,,,,,,,,,,,account,警備料,2010-01-30,ISO4217:JPY,791,雑費,MiscellaneousExpense,21400,部門,030,名古屋,131,普通預金,OrdinaryDeposit,21400,,,,,,
0001-20100130-96-2298-1-5057,0,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100130-96-2298-1-5057,0,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,30,三井　名古屋,,,
0001-20100130-96-2298-1-5057,1,,,,,,,,,,,account,警備料,2010-01-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,1070,部門,030,名古屋,131,普通預金,OrdinaryDeposit,1070,,,,,,
0001-20100130-96-2298-1-5057,1,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100130-96-2298-1-5057,1,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,30,三井　名古屋,,,
0001-20100131-1-2304-1-5069,,,,,2304-5069,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100131-1-2304-1-5069,0,,,,,,,,,,,account,運賃　佐川急便,2010-01-31,ISO4217:JPY,731,運賃,Freightout,507191,部門,010,札幌,322,未払金,AccountsPayableOther,507191,部門,000,共通部門,,,
0001-20100131-1-2304-1-5069,1,,,,,,,,,,,account,運賃　佐川急便,2010-01-31,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,25359,部門,010,札幌,322,未払金,AccountsPayableOther,25359,部門,000,共通部門,,,
0001-20100131-105-2316-1-5093,,,,,2316-5093,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100131-105-2316-1-5093,0,,,,,,,,,,,account,保険料預かり分,2010-01-31,ISO4217:JPY,326,預り金,DepositsReceivedOther,1580448,,,,131,普通預金,OrdinaryDeposit,1580448,,,,,,
0001-20100131-105-2316-1-5093,0,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100131-105-2316-1-5093,0,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20100131-105-2316-1-5093,2,,,,,,,,,,,account,保険料　事業主負担分,2010-01-31,ISO4217:JPY,723,法定福利費,LegalWelfareExpense,120411,部門,020,東京,131,普通預金,OrdinaryDeposit,120411,,,,,,
0001-20100131-105-2316-1-5093,2,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100131-105-2316-1-5093,2,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20100131-105-2316-1-5093,3,,,,,,,,,,,account,保険料　事業主負担分,2010-01-31,ISO4217:JPY,723,法定福利費,LegalWelfareExpense,560376,部門,020,東京,131,普通預金,OrdinaryDeposit,560376,,,,,,
0001-20100131-105-2316-1-5093,3,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100131-105-2316-1-5093,3,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20100131-105-2316-1-5093,4,,,,,,,,,,,account,保険料　事業主負担分,2010-01-31,ISO4217:JPY,723,法定福利費,LegalWelfareExpense,238593,部門,010,札幌,131,普通預金,OrdinaryDeposit,238593,,,,,,
0001-20100131-105-2316-1-5093,4,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100131-105-2316-1-5093,4,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20100131-105-2316-1-5093,5,,,,,,,,,,,account,保険料　事業主負担分,2010-01-31,ISO4217:JPY,723,法定福利費,LegalWelfareExpense,225063,部門,030,名古屋,131,普通預金,OrdinaryDeposit,225063,,,,,,
0001-20100131-105-2316-1-5093,5,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100131-105-2316-1-5093,5,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20100131-105-2316-1-5093,6,,,,,,,,,,,account,保険料　事業主負担分,2010-01-31,ISO4217:JPY,723,法定福利費,LegalWelfareExpense,273633,部門,040,大阪,131,普通預金,OrdinaryDeposit,273633,,,,,,
0001-20100131-105-2316-1-5093,6,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100131-105-2316-1-5093,6,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20100131-105-2316-1-5093,7,,,,,,,,,,,account,保険料　事業主負担分,2010-01-31,ISO4217:JPY,723,法定福利費,LegalWelfareExpense,162372,部門,050,九州,131,普通預金,OrdinaryDeposit,162372,,,,,,
0001-20100131-105-2316-1-5093,7,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100131-105-2316-1-5093,7,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20100131-105-2316-1-5093,8,,,,,,,,,,,account,児童拠出金　事業主負担分,2010-01-31,ISO4217:JPY,723,法定福利費,LegalWelfareExpense,11056,部門,020,東京,131,普通預金,OrdinaryDeposit,11056,,,,,,
0001-20100131-105-2316-1-5093,8,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100131-105-2316-1-5093,8,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20100131-112-2317-1-5095,,,,,2317-5095,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100131-112-2317-1-5095,1,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,152,売掛金,AccountsReceivableTradeGross,1625694,部門,000,000,511,売上高,MerchandiseSalesGross,1625694,部門,010,札幌,customer,005,㈱ABC
0001-20100131-112-2317-1-5095,2,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,152,売掛金,AccountsReceivableTradeGross,81278,部門,000,000,335,仮受消費税等,SuspenseReceiptConsumptionTaxes,81278,部門,010,札幌,customer,005,㈱ABC
0001-20100131-112-2317-1-5095,4,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,152,売掛金,AccountsReceivableTradeGross,2366508,部門,000,000,511,売上高,MerchandiseSalesGross,2366508,部門,010,札幌,customer,014,㈱藤田
0001-20100131-112-2317-1-5095,5,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,152,売掛金,AccountsReceivableTradeGross,118317,部門,000,000,335,仮受消費税等,SuspenseReceiptConsumptionTaxes,118317,部門,010,札幌,customer,014,㈱藤田
0001-20100131-112-2317-1-5095,7,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,152,売掛金,AccountsReceivableTradeGross,4782758,部門,000,000,511,売上高,MerchandiseSalesGross,4782758,部門,010,札幌,customer,025,㈱小林ﾏｰｹｯﾄ
0001-20100131-112-2317-1-5095,8,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,152,売掛金,AccountsReceivableTradeGross,239126,部門,000,000,335,仮受消費税等,SuspenseReceiptConsumptionTaxes,239126,部門,010,札幌,customer,025,㈱小林ﾏｰｹｯﾄ
0001-20100131-113-2318-1-5097,,,,,2318-5097,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20100131-113-2318-1-5097,0,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,152,売掛金,AccountsReceivableTradeGross,2406459,部門,000,共通部門,,,,,,,,customer,030,㈱YAG
0001-20100131-113-2318-1-5097,1,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,,,,,,,,511,売上高,MerchandiseSalesGross,2291872,部門,020,東京,customer,030,㈱YAG
0001-20100131-113-2318-1-5097,2,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,,,,,,,,335,仮受消費税等,SuspenseReceiptConsumptionTaxes,114587,部門,020,東京,customer,013,阿部商事㈱
0001-20100131-113-2318-1-5097,3,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,152,売掛金,AccountsReceivableTradeGross,18354869,部門,000,共通部門,,,,,,,,customer,002,今井百貨店
0001-20100131-113-2318-1-5097,4,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,,,,,,,,511,売上高,MerchandiseSalesGross,17480828,部門,020,東京,customer,002,今井百貨店
0001-20100131-113-2318-1-5097,5,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,,,,,,,,335,仮受消費税等,SuspenseReceiptConsumptionTaxes,874041,部門,020,東京,customer,002,今井百貨店
0001-20100131-113-2318-1-5097,6,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,152,売掛金,AccountsReceivableTradeGross,1391496,部門,000,共通部門,,,,,,,,customer,011,㈱斉藤
0001-20100131-113-2318-1-5097,7,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,,,,,,,,511,売上高,MerchandiseSalesGross,1325236,部門,020,東京,customer,011,㈱斉藤
0001-20100131-113-2318-1-5097,8,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,,,,,,,,335,仮受消費税等,SuspenseReceiptConsumptionTaxes,66260,部門,020,東京,customer,011,㈱斉藤
0001-20100131-113-2318-1-5097,9,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,152,売掛金,AccountsReceivableTradeGross,12162331,部門,000,共通部門,,,,,,,,customer,012,もみじﾃﾞﾊﾟｰﾄ
0001-20100131-113-2318-1-5097,10,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,,,,,,,,511,売上高,MerchandiseSalesGross,11583188,部門,020,東京,customer,030,㈱YAG
0001-20100131-113-2318-1-5097,11,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,,,,,,,,335,仮受消費税等,SuspenseReceiptConsumptionTaxes,579143,部門,020,東京,customer,030,㈱YAG
0001-20100131-113-2318-1-5097,12,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,,,,,,,,511,売上高,MerchandiseSalesGross,3579712,部門,020,東京,customer,030,㈱YAG
0001-20100131-113-2318-1-5097,13,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,,,,,,,,335,仮受消費税等,SuspenseReceiptConsumptionTaxes,178985,部門,020,東京,customer,030,㈱YAG
0001-20100131-113-2318-1-5097,14,,,,,,,,,,,account,10年1月1日～10年1月31日分売上,2010-01-31,ISO4217:JPY,152,売掛金,AccountsReceivableTradeGross,3758697,部門,000,共通部門,,,,,,,,customer,014,㈱藤田
