GL02,GL02-GL55,GL55-GL60,GL55-GL61,GL02-01,GL64-01,GL64-02,GL64-03,GL64-04,GL57-01,GL57-02,GL55-03,GL55-04,GL55-05,GL63-01,GL63-02,GL63-03,GL56-01,GL56-02,GL69-02,GL60-01,GL60-02,GL60-03,GL61-01,GL61-02,GL61-03
0001-20100131-77-2313-1-5087,4,,,,,,,,,,account,,debit,737,消耗品費,SuppliesExpense,66232,ISO4217:JPY,2010-01-31,部門,040,大阪,,,
0001-20100131-77-2313-1-5087,5,,,,,,,,,,account,,debit,737,消耗品費,SuppliesExpense,19317,ISO4217:JPY,2010-01-31,部門,050,九州,,,
0001-20100131-77-2314-1-5089,,,,2314-5089,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100131-77-2314-1-5089,0,,,,,,,,,,account,運賃,debit,731,運賃,Freightout,209210,ISO4217:JPY,2010-01-31,部門,030,名古屋,,,
0001-20100131-77-2314-1-5089,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,10460,ISO4217:JPY,2010-01-31,部門,030,名古屋,,,
0001-20100131-77-2314-1-5089,2,,,,,,,,,,account,運賃,credit,322,未払金,AccountsPayableOther,219670,ISO4217:JPY,2010-01-31,部門,000,共通部門,,,
0001-20100131-99-2315-1-5091,,,,2315-5091,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100131-99-2315-1-5091,0,,,,,,,,,,account,運賃,debit,731,運賃,Freightout,1358486,ISO4217:JPY,2010-01-31,部門,040,大阪,,,
0001-20100131-99-2315-1-5091,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,67924,ISO4217:JPY,2010-01-31,部門,040,大阪,,,
0001-20100131-99-2315-1-5091,2,,,,,,,,,,account,運賃,credit,322,未払金,AccountsPayableOther,1426410,ISO4217:JPY,2010-01-31,部門,000,共通部門,,,
0001-20100201-67-2351-1-5163,,,,2351-5163,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100201-67-2351-1-5163,0,,,,,,,,,,account,ティッシュ他,debit,791,雑費,MiscellaneousExpense,980,ISO4217:JPY,2010-02-01,部門,040,大阪,,,
0001-20100201-67-2351-1-5163,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,49,ISO4217:JPY,2010-02-01,部門,040,大阪,,,
0001-20100201-67-2351-1-5163,2,,,,,,,,,,account,ティッシュ他,credit,111,現金,CashHand,1029,ISO4217:JPY,2010-02-01,部門,000,共通部門,,,
0001-20100202-102-2354-1-5169,,,,2354-5169,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100202-102-2354-1-5169,0,,,,,,,,,,account,ゴルフ景品代　阿部商店,debit,733,交際接待費,EntertainmentExpense,5000,ISO4217:JPY,2010-02-02,部門,040,大阪,,,
0001-20100202-102-2354-1-5169,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,250,ISO4217:JPY,2010-02-02,部門,040,大阪,,,
0001-20100202-102-2354-1-5169,2,,,,,,,,,,account,ゴルフ景品代　阿部商店,credit,111,現金,CashHand,5250,ISO4217:JPY,2010-02-02,部門,000,共通部門,,,
0001-20100202-150-2355-1-5171,,,,2355-5171,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100202-150-2355-1-5171,0,,,,,,,,,,account,飲食代　居酒屋華ゆう4名,debit,733,交際接待費,EntertainmentExpense,14172,ISO4217:JPY,2010-02-02,部門,050,九州,,,
0001-20100202-150-2355-1-5171,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,708,ISO4217:JPY,2010-02-02,部門,050,九州,,,
0001-20100202-150-2355-1-5171,2,,,,,,,,,,account,飲食代　居酒屋華ゆう4名,credit,111,現金,CashHand,31120,ISO4217:JPY,2010-02-02,部門,000,共通部門,,,
0001-20100202-150-2355-1-5171,3,,,,,,,,,,account,飲食代　バー薩摩4名,debit,733,交際接待費,EntertainmentExpense,15467,ISO4217:JPY,2010-02-02,部門,050,九州,,,
0001-20100202-150-2355-1-5171,4,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,773,ISO4217:JPY,2010-02-02,部門,050,九州,,,
0001-20100202-18-2352-1-5165,,,,2352-5165,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100202-18-2352-1-5165,0,,,,,,,,,,account,旅費,debit,726,旅費交通費,TravelingExpense,13810,ISO4217:JPY,2010-02-02,部門,010,札幌,,,
0001-20100202-18-2352-1-5165,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,690,ISO4217:JPY,2010-02-02,部門,010,札幌,,,
0001-20100202-18-2352-1-5165,2,,,,,,,,,,account,旅費,credit,111,現金,CashHand,14500,ISO4217:JPY,2010-02-02,部門,000,共通部門,,,
0001-20100202-94-2353-1-5167,,,,2353-5167,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100202-94-2353-1-5167,0,,,,,,,,,,account,台所用品他,debit,791,雑費,MiscellaneousExpense,964,ISO4217:JPY,2010-02-02,部門,030,名古屋,,,
0001-20100202-94-2353-1-5167,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,48,ISO4217:JPY,2010-02-02,部門,030,名古屋,,,
0001-20100202-94-2353-1-5167,2,,,,,,,,,,account,台所用品他,credit,111,現金,CashHand,1012,ISO4217:JPY,2010-02-02,部門,000,共通部門,,,
0001-20100203-134-2357-1-5175,,,,2357-5175,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100203-134-2357-1-5175,0,,,,,,,,,,account,用紙,debit,754,事務用消耗品費,StationeryExpense,10000,ISO4217:JPY,2010-02-03,部門,050,九州,,,
0001-20100203-134-2357-1-5175,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,500,ISO4217:JPY,2010-02-03,部門,050,九州,,,
0001-20100203-134-2357-1-5175,2,,,,,,,,,,account,用紙,credit,322,未払金,AccountsPayableOther,10500,ISO4217:JPY,2010-02-03,部門,000,共通部門,,,
0001-20100203-41-2356-1-5173,,,,2356-5173,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100203-41-2356-1-5173,0,,,,,,,,,,account,香典代,debit,733,交際接待費,EntertainmentExpense,10000,ISO4217:JPY,2010-02-03,部門,020,東京,,,
0001-20100203-41-2356-1-5173,1,,,,,,,,,,account,香典代,credit,111,現金,CashHand,10000,ISO4217:JPY,2010-02-03,部門,000,共通部門,,,
0001-20100204-147-2359-1-5179,,,,2359-5179,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100204-147-2359-1-5179,0,,,,,,,,,,account,ガソリン代,debit,740,車両費,VehiclesExpense,6375,ISO4217:JPY,2010-02-04,部門,050,九州,,,
0001-20100204-147-2359-1-5179,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,318,ISO4217:JPY,2010-02-04,部門,050,九州,,,
0001-20100204-147-2359-1-5179,2,,,,,,,,,,account,ガソリン代,credit,322,未払金,AccountsPayableOther,6693,ISO4217:JPY,2010-02-04,部門,000,共通部門,,,
0001-20100204-19-2358-1-5177,,,,2358-5177,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100204-19-2358-1-5177,0,,,,,,,,,,account,旅費,debit,726,旅費交通費,TravelingExpense,8096,ISO4217:JPY,2010-02-04,部門,010,札幌,,,
0001-20100204-19-2358-1-5177,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,404,ISO4217:JPY,2010-02-04,部門,010,札幌,,,
0001-20100204-19-2358-1-5177,2,,,,,,,,,,account,旅費,credit,111,現金,CashHand,8500,ISO4217:JPY,2010-02-04,部門,000,共通部門,,,
0001-20100205-133-2365-1-5191,,,,2365-5191,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100205-133-2365-1-5191,0,,,,,,,,,,account,税理士報酬,debit,746,支払報酬,ProfessionalsFee,133058,ISO4217:JPY,2010-02-05,部門,020,東京,,,
0001-20100205-133-2365-1-5191,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,6652,ISO4217:JPY,2010-02-05,部門,020,東京,,,
0001-20100205-133-2365-1-5191,2,,,,,,,,,,account,税理士報酬,credit,131,普通預金,OrdinaryDeposit,139710,ISO4217:JPY,2010-02-05,,,,,,
0001-20100205-133-2365-1-5191,2,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100205-133-2365-1-5191,2,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20100205-142-2366-1-5193,,,,2366-5193,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100205-142-2366-1-5193,0,,,,,,,,,,account,高速代,debit,740,車両費,VehiclesExpense,4991,ISO4217:JPY,2010-02-05,部門,040,大阪,,,
0001-20100205-142-2366-1-5193,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,249,ISO4217:JPY,2010-02-05,部門,040,大阪,,,
0001-20100205-142-2366-1-5193,2,,,,,,,,,,account,高速代,credit,111,現金,CashHand,13183,ISO4217:JPY,2010-02-05,部門,000,共通部門,,,
0001-20100205-142-2366-1-5193,3,,,,,,,,,,account,高速代,debit,740,車両費,VehiclesExpense,3004,ISO4217:JPY,2010-02-05,部門,040,大阪,,,
0001-20100205-142-2366-1-5193,4,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,150,ISO4217:JPY,2010-02-05,部門,040,大阪,,,
0001-20100205-142-2366-1-5193,5,,,,,,,,,,account,高速代,debit,740,車両費,VehiclesExpense,4561,ISO4217:JPY,2010-02-05,部門,040,大阪,,,
0001-20100205-142-2366-1-5193,6,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,228,ISO4217:JPY,2010-02-05,部門,040,大阪,,,
0001-20100205-161-2367-1-5195,,,,2367-5195,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100205-161-2367-1-5195,0,,,,,,,,,,account,旅費,debit,726,旅費交通費,TravelingExpense,6648,ISO4217:JPY,2010-02-05,部門,050,九州,,,
0001-20100205-161-2367-1-5195,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,332,ISO4217:JPY,2010-02-05,部門,050,九州,,,
0001-20100205-161-2367-1-5195,2,,,,,,,,,,account,旅費,credit,111,現金,CashHand,6980,ISO4217:JPY,2010-02-05,部門,000,共通部門,,,
0001-20100205-20-2360-1-5181,,,,2360-5181,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100205-20-2360-1-5181,0,,,,,,,,,,account,旅費,debit,726,旅費交通費,TravelingExpense,40000,ISO4217:JPY,2010-02-05,部門,010,札幌,,,
0001-20100205-20-2360-1-5181,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,2000,ISO4217:JPY,2010-02-05,部門,010,札幌,,,
0001-20100205-20-2360-1-5181,2,,,,,,,,,,account,旅費,credit,111,現金,CashHand,42000,ISO4217:JPY,2010-02-05,部門,000,共通部門,,,
0001-20100205-76-2361-1-5183,,,,2361-5183,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100205-76-2361-1-5183,0,,,,,,,,,,account,社員食事代,debit,724,福利厚生費,WelfareExpense,14865,ISO4217:JPY,2010-02-05,部門,020,東京,,,
0001-20100205-76-2361-1-5183,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,743,ISO4217:JPY,2010-02-05,部門,020,東京,,,
0001-20100205-76-2361-1-5183,2,,,,,,,,,,account,社員食事代,credit,322,未払金,AccountsPayableOther,15608,ISO4217:JPY,2010-02-05,部門,000,共通部門,,,
0001-20100205-85-2362-1-5185,,,,2362-5185,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100205-85-2362-1-5185,0,,,,,,,,,,account,10年2月5日伝票No432株式会社　渡辺産業,debit,131,普通預金,OrdinaryDeposit,1583709,ISO4217:JPY,2010-02-05,,,,,,
0001-20100205-85-2362-1-5185,0,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100205-85-2362-1-5185,0,1,,,,,,,,,,,,,,,,,,補助科目,50,福岡　北九州,,,
0001-20100205-85-2362-1-5185,1,,,,,,,,,,account,10年2月5日伝票No432株式会社　渡辺産業,credit,152,売掛金,AccountsReceivableTradeGross,1583709,ISO4217:JPY,2010-02-05,部門,000,共通部門,customer,022,㈱渡辺産業
0001-20100205-85-2362-1-5185,2,,,,,,,,,,account,10年2月5日伝票No432株式会社　渡辺産業,debit,741,支払手数料,CommissionExpense,450,ISO4217:JPY,2010-02-05,部門,050,九州,,,
0001-20100205-85-2362-1-5185,3,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,22,ISO4217:JPY,2010-02-05,部門,050,九州,,,
0001-20100205-85-2362-1-5185,4,,,,,,,,,,account,10年2月5日伝票No432株式会社　渡辺産業,credit,152,売掛金,AccountsReceivableTradeGross,472,ISO4217:JPY,2010-02-05,部門,000,共通部門,customer,022,㈱渡辺産業
0001-20100205-86-2363-1-5187,,,,2363-5187,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100205-86-2363-1-5187,0,,,,,,,,,,account,10年2月5日伝票No433佐々木販売株式会社,debit,131,普通預金,OrdinaryDeposit,2049016,ISO4217:JPY,2010-02-05,,,,,,
0001-20100205-86-2363-1-5187,0,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100205-86-2363-1-5187,0,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20100205-86-2363-1-5187,1,,,,,,,,,,account,10年2月5日伝票No433佐々木販売株式会社,credit,152,売掛金,AccountsReceivableTradeGross,2049016,ISO4217:JPY,2010-02-05,部門,000,共通部門,customer,026,佐々木販売㈱
0001-20100205-86-2363-1-5187,2,,,,,,,,,,account,10年2月5日伝票No433佐々木販売株式会社,debit,741,支払手数料,CommissionExpense,450,ISO4217:JPY,2010-02-05,部門,020,東京,,,
0001-20100205-86-2363-1-5187,3,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,22,ISO4217:JPY,2010-02-05,部門,020,東京,,,
0001-20100205-86-2363-1-5187,4,,,,,,,,,,account,10年2月5日伝票No433佐々木販売株式会社,credit,152,売掛金,AccountsReceivableTradeGross,472,ISO4217:JPY,2010-02-05,部門,000,共通部門,customer,026,佐々木販売㈱
0001-20100205-87-2364-1-5189,,,,2364-5189,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100205-87-2364-1-5189,0,,,,,,,,,,account,10年2月5日伝票No434岩下物産株式会社,debit,131,普通預金,OrdinaryDeposit,1607260,ISO4217:JPY,2010-02-05,,,,,,
0001-20100205-87-2364-1-5189,0,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20100205-87-2364-1-5189,0,1,,,,,,,,,,,,,,,,,,補助科目,30,三井　名古屋,,,
0001-20100205-87-2364-1-5189,1,,,,,,,,,,account,10年2月5日伝票No434岩下物産株式会社,credit,152,売掛金,AccountsReceivableTradeGross,1607260,ISO4217:JPY,2010-02-05,部門,000,共通部門,customer,027,岩下物産㈱
0001-20100206-106-2369-1-5199,,,,2369-5199,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100206-106-2369-1-5199,0,,,,,,,,,,account,ゴルフプレー代,debit,733,交際接待費,EntertainmentExpense,17715,ISO4217:JPY,2010-02-06,部門,040,大阪,,,
0001-20100206-106-2369-1-5199,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,885,ISO4217:JPY,2010-02-06,部門,040,大阪,,,
0001-20100206-106-2369-1-5199,2,,,,,,,,,,account,ゴルフプレー代,credit,111,現金,CashHand,18600,ISO4217:JPY,2010-02-06,部門,000,共通部門,,,
0001-20100206-110-2370-1-5201,,,,2370-5201,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100206-110-2370-1-5201,0,,,,,,,,,,account,タクシー代,debit,726,旅費交通費,TravelingExpense,2181,ISO4217:JPY,2010-02-06,部門,040,大阪,,,
0001-20100206-110-2370-1-5201,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,109,ISO4217:JPY,2010-02-06,部門,040,大阪,,,
0001-20100206-110-2370-1-5201,2,,,,,,,,,,account,タクシー代,credit,111,現金,CashHand,2290,ISO4217:JPY,2010-02-06,部門,000,共通部門,,,
0001-20100206-149-2371-1-5203,,,,2371-5203,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100206-149-2371-1-5203,0,,,,,,,,,,account,コーヒー代2名,debit,733,交際接待費,EntertainmentExpense,1200,ISO4217:JPY,2010-02-06,部門,030,名古屋,,,
0001-20100206-149-2371-1-5203,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,60,ISO4217:JPY,2010-02-06,部門,030,名古屋,,,
0001-20100206-149-2371-1-5203,2,,,,,,,,,,account,コーヒー代2名,credit,111,現金,CashHand,1260,ISO4217:JPY,2010-02-06,部門,000,共通部門,,,
0001-20100206-21-2368-1-5197,,,,2368-5197,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100206-21-2368-1-5197,0,,,,,,,,,,account,JR代,debit,726,旅費交通費,TravelingExpense,56762,ISO4217:JPY,2010-02-06,部門,010,札幌,,,
0001-20100206-21-2368-1-5197,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,2838,ISO4217:JPY,2010-02-06,部門,010,札幌,,,
0001-20100206-21-2368-1-5197,2,,,,,,,,,,account,JR代,credit,111,現金,CashHand,59600,ISO4217:JPY,2010-02-06,部門,000,共通部門,,,
0001-20100207-143-2374-1-5209,,,,2374-5209,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100207-143-2374-1-5209,0,,,,,,,,,,account,車両管理料,debit,740,車両費,VehiclesExpense,22096,ISO4217:JPY,2010-02-07,部門,040,大阪,,,
0001-20100207-143-2374-1-5209,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,1104,ISO4217:JPY,2010-02-07,部門,040,大阪,,,
0001-20100207-143-2374-1-5209,2,,,,,,,,,,account,車両管理料,credit,111,現金,CashHand,23200,ISO4217:JPY,2010-02-07,部門,000,共通部門,,,
0001-20100207-43-2372-1-5205,,,,2372-5205,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100207-43-2372-1-5205,0,,,,,,,,,,account,コーヒー代他2名,debit,733,交際接待費,EntertainmentExpense,2105,ISO4217:JPY,2010-02-07,部門,020,東京,,,
0001-20100207-43-2372-1-5205,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,105,ISO4217:JPY,2010-02-07,部門,020,東京,,,
0001-20100207-43-2372-1-5205,2,,,,,,,,,,account,コーヒー代他2名,credit,111,現金,CashHand,2210,ISO4217:JPY,2010-02-07,部門,000,共通部門,,,
0001-20100207-58-2373-1-5207,,,,2373-5207,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100207-58-2373-1-5207,0,,,,,,,,,,account,旅費,debit,726,旅費交通費,TravelingExpense,66667,ISO4217:JPY,2010-02-07,部門,020,東京,,,
0001-20100207-58-2373-1-5207,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,3333,ISO4217:JPY,2010-02-07,部門,020,東京,,,
0001-20100207-58-2373-1-5207,2,,,,,,,,,,account,旅費,credit,111,現金,CashHand,70000,ISO4217:JPY,2010-02-07,部門,000,共通部門,,,
0001-20100208-164-2377-1-5215,,,,2377-5215,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100208-164-2377-1-5215,0,,,,,,,,,,account,事務用品,debit,754,事務用消耗品費,StationeryExpense,856,ISO4217:JPY,2010-02-08,部門,050,九州,,,
0001-20100208-164-2377-1-5215,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,42,ISO4217:JPY,2010-02-08,部門,050,九州,,,
0001-20100208-164-2377-1-5215,2,,,,,,,,,,account,事務用品,credit,111,現金,CashHand,898,ISO4217:JPY,2010-02-08,部門,000,共通部門,,,
0001-20100208-50-2375-1-5211,,,,2375-5211,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100208-50-2375-1-5211,0,,,,,,,,,,account,高速代,debit,740,車両費,VehiclesExpense,1143,ISO4217:JPY,2010-02-08,部門,020,東京,,,
0001-20100208-50-2375-1-5211,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,57,ISO4217:JPY,2010-02-08,部門,020,東京,,,
0001-20100208-50-2375-1-5211,2,,,,,,,,,,account,高速代,credit,111,現金,CashHand,1200,ISO4217:JPY,2010-02-08,部門,000,共通部門,,,
0001-20100208-75-2376-1-5213,,,,2376-5213,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100208-75-2376-1-5213,0,,,,,,,,,,account,ガソリン代,debit,740,車両費,VehiclesExpense,6630,ISO4217:JPY,2010-02-08,部門,050,九州,,,
0001-20100208-75-2376-1-5213,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,331,ISO4217:JPY,2010-02-08,部門,050,九州,,,
0001-20100208-75-2376-1-5213,2,,,,,,,,,,account,ガソリン代,credit,111,現金,CashHand,10161,ISO4217:JPY,2010-02-08,部門,000,共通部門,,,
0001-20100208-75-2376-1-5213,3,,,,,,,,,,account,高速代,debit,740,車両費,VehiclesExpense,2286,ISO4217:JPY,2010-02-08,部門,050,九州,,,
0001-20100208-75-2376-1-5213,4,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,114,ISO4217:JPY,2010-02-08,部門,050,九州,,,
0001-20100208-75-2376-1-5213,5,,,,,,,,,,account,駐車代,debit,740,車両費,VehiclesExpense,762,ISO4217:JPY,2010-02-08,部門,050,九州,,,
0001-20100208-75-2376-1-5213,6,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,38,ISO4217:JPY,2010-02-08,部門,050,九州,,,
0001-20100209-152-2378-1-5217,,,,2378-5217,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20100209-152-2378-1-5217,0,,,,,,,,,,account,ゴルフプレー代,debit,733,交際接待費,EntertainmentExpense,11429,ISO4217:JPY,2010-02-09,部門,050,九州,,,
