GL02,GL02-GL57,GL02-GL64,GL02-GL55,GL55-GL56,GL55-GL60,GL55-GL61,GL55-GL63,GL02-01,GL57-01,GL57-02,GL64-01,GL64-02,GL64-03,GL64-04,GL55-01,GL55-03,GL55-04,GL55-05,GL56-01,GL56-02,GL60-01,GL60-02,GL60-03,GL61-01,GL61-02,GL61-03,GL63-01,GL63-02,GL63-03
0001-20090522-95-375-1-1211,,,1,,,,,,,,,,,,95,account,,debit,3413,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090522-95-375-1-1211,,,2,,,,,,,,,,,,95,account,清掃料,credit,71675,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090523-121-384-1-1229,,,,,,,,384-1229,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090523-121-384-1-1229,,,0,,,,,,,,,,,,121,account,お茶代,debit,11429,ISO4217:JPY,,,,部門,040,大阪,724,福利厚生費,WelfareExpense
0001-20090523-121-384-1-1229,,,1,,,,,,,,,,,,121,account,,debit,571,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090523-121-384-1-1229,,,2,,,,,,,,,,,,121,account,お茶代,credit,12000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090523-140-385-1-1231,,,,,,,,385-1231,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090523-140-385-1-1231,,,0,,,,,,,,,,,,140,account,旅費,debit,3134,ISO4217:JPY,,,,部門,040,大阪,726,旅費交通費,TravelingExpense
0001-20090523-140-385-1-1231,,,1,,,,,,,,,,,,140,account,,debit,156,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090523-140-385-1-1231,,,2,,,,,,,,,,,,140,account,旅費,credit,3290,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090523-161-386-1-1233,,,,,,,,386-1233,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090523-161-386-1-1233,,,0,,,,,,,,,,,,161,account,旅費,debit,17191,ISO4217:JPY,,,,部門,050,九州,726,旅費交通費,TravelingExpense
0001-20090523-161-386-1-1233,,,1,,,,,,,,,,,,161,account,,debit,859,ISO4217:JPY,,,,部門,050,九州,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090523-161-386-1-1233,,,2,,,,,,,,,,,,161,account,旅費,credit,18050,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090523-26-380-1-1221,,,,,,,,380-1221,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090523-26-380-1-1221,,,0,,,,,,,,,,,,26,account,旅費,debit,10477,ISO4217:JPY,,,,部門,010,札幌,726,旅費交通費,TravelingExpense
0001-20090523-26-380-1-1221,,,1,,,,,,,,,,,,26,account,,debit,523,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090523-26-380-1-1221,,,2,,,,,,,,,,,,26,account,旅費,credit,11000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090523-28-381-1-1223,,,,,,,,381-1223,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090523-28-381-1-1223,,,0,,,,,,,,,,,,28,account,タクシー代,debit,2305,ISO4217:JPY,,,,部門,010,札幌,726,旅費交通費,TravelingExpense
0001-20090523-28-381-1-1223,,,1,,,,,,,,,,,,28,account,,debit,115,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090523-28-381-1-1223,,,2,,,,,,,,,,,,28,account,タクシー代,credit,2420,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090523-75-382-1-1225,,,,,,,,382-1225,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090523-75-382-1-1225,,,0,,,,,,,,,,,,75,account,飲食代　ダイニング旬6名,debit,20515,ISO4217:JPY,,,,部門,020,東京,733,交際接待費,EntertainmentExpense
0001-20090523-75-382-1-1225,,,1,,,,,,,,,,,,75,account,,debit,1025,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090523-75-382-1-1225,,,2,,,,,,,,,,,,75,account,飲食代　ダイニング旬6名,credit,68350,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090523-75-382-1-1225,,,3,,,,,,,,,,,,75,account,バーレジェンド6名,debit,44581,ISO4217:JPY,,,,部門,020,東京,733,交際接待費,EntertainmentExpense
0001-20090523-75-382-1-1225,,,4,,,,,,,,,,,,75,account,,debit,2229,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090523-78-383-1-1227,,,,,,,,383-1227,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090523-78-383-1-1227,,,0,,,,,,,,,,,,78,account,ガソリン代,debit,6115,ISO4217:JPY,,,,部門,040,大阪,740,車両費,VehiclesExpense
0001-20090523-78-383-1-1227,,,1,,,,,,,,,,,,78,account,,debit,305,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090523-78-383-1-1227,,,2,,,,,,,,,,,,78,account,ガソリン代,credit,6420,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090524-108-388-1-1237,,,,,,,,388-1237,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090524-108-388-1-1237,,,0,,,,,,,,,,,,108,account,ゴルフプレー代2名,debit,22420,ISO4217:JPY,,,,部門,040,大阪,733,交際接待費,EntertainmentExpense
0001-20090524-108-388-1-1237,,,1,,,,,,,,,,,,108,account,,debit,1120,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090524-108-388-1-1237,,,2,,,,,,,,,,,,108,account,ゴルフプレー代2名,credit,23540,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090524-120-389-1-1239,,,,,,,,389-1239,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090524-120-389-1-1239,,,0,,,,,,,,,,,,120,account,業務委託費,debit,400000,ISO4217:JPY,,,,部門,040,大阪,728,業務委託費,SalesPromotionExpense
0001-20090524-120-389-1-1239,,,1,,,,,,,,,,,,120,account,,debit,20000,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090524-120-389-1-1239,,,2,,,,,,,,,,,,120,account,業務委託費,credit,420000,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090524-37-387-1-1235,,,,,,,,387-1235,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090524-37-387-1-1235,,,0,,,,,,,,,,,,37,account,業務委託費,debit,1135715,ISO4217:JPY,,,,部門,020,東京,728,業務委託費,SalesPromotionExpense
0001-20090524-37-387-1-1235,,,1,,,,,,,,,,,,37,account,,debit,56785,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090524-37-387-1-1235,,,2,,,,,,,,,,,,37,account,業務委託費,credit,1192500,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090525-107-396-1-1253,,,,,,,,396-1253,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090525-107-396-1-1253,,,0,,,,,,,,,,,,107,account,結婚祝い金,debit,10000,ISO4217:JPY,,,,部門,040,大阪,733,交際接待費,EntertainmentExpense
0001-20090525-107-396-1-1253,,,1,,,,,,,,,,,,107,account,結婚祝い金,credit,10000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090525-110-397-1-1255,,,,,,,,397-1255,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090525-110-397-1-1255,,,0,,,,,,,,,,,,110,account,09年5月25日伝票No221今井百貨店,debit,13987871,ISO4217:JPY,,,,部門,000,共通部門,150,受取手形,NotesReceivableGross
0001-20090525-110-397-1-1255,,,1,,,,,,,,,,,,110,account,09年5月25日伝票No221今井百貨店,credit,13987871,ISO4217:JPY,customer,002,今井百貨店,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090525-111-398-1-1257,,,,,,,,398-1257,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090525-111-398-1-1257,,,0,,,,,,,,,,,,111,account,タクシー代,debit,13581,ISO4217:JPY,,,,部門,040,大阪,726,旅費交通費,TravelingExpense
0001-20090525-111-398-1-1257,,,1,,,,,,,,,,,,111,account,,debit,679,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090525-111-398-1-1257,,,2,,,,,,,,,,,,111,account,タクシー代,credit,14260,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090525-111-398-1-1257,,,3,,,,,,,,,,,,111,account,09年5月25日伝票No222株式会社　総合経営,debit,1308153,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090525-111-398-1-1257,,,3,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-111-398-1-1257,,,3,,,1,,,,,,,,,,,,,,,,,,補助科目,30,三井　名古屋,,,
0001-20090525-111-398-1-1257,,,4,,,,,,,,,,,,111,account,09年5月25日伝票No222株式会社　総合経営,credit,1308153,ISO4217:JPY,customer,007,㈱総合経営,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090525-111-398-1-1257,,,5,,,,,,,,,,,,111,account,09年5月25日伝票No222株式会社　総合経営,debit,700,ISO4217:JPY,,,,部門,030,名古屋,741,支払手数料,CommissionExpense
0001-20090525-111-398-1-1257,,,6,,,,,,,,,,,,111,account,,debit,35,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090525-111-398-1-1257,,,7,,,,,,,,,,,,111,account,09年5月25日伝票No222株式会社　総合経営,credit,735,ISO4217:JPY,customer,007,㈱総合経営,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090525-112-399-1-1259,,,,,,,,399-1259,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090525-112-399-1-1259,,,0,,,,,,,,,,,,112,account,09年5月25日伝票No223株式会社　鎌田商店,debit,728932,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090525-112-399-1-1259,,,0,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-112-399-1-1259,,,0,,,1,,,,,,,,,,,,,,,,,,補助科目,40,三菱東京　梅田,,,
0001-20090525-112-399-1-1259,,,1,,,,,,,,,,,,112,account,09年5月25日伝票No223株式会社　鎌田商店,credit,728932,ISO4217:JPY,customer,023,㈱鎌田商店,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090525-112-399-1-1259,,,2,,,,,,,,,,,,112,account,09年5月25日伝票No223株式会社　鎌田商店,debit,600,ISO4217:JPY,,,,部門,040,大阪,741,支払手数料,CommissionExpense
0001-20090525-112-399-1-1259,,,3,,,,,,,,,,,,112,account,,debit,30,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090525-112-399-1-1259,,,4,,,,,,,,,,,,112,account,09年5月25日伝票No223株式会社　鎌田商店,credit,630,ISO4217:JPY,customer,023,㈱鎌田商店,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090525-113-400-1-1261,,,,,,,,400-1261,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090525-113-400-1-1261,,,0,,,,,,,,,,,,113,account,09年5月25日伝票No224株式会社　小林マーケット,debit,3846784,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090525-113-400-1-1261,,,0,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-113-400-1-1261,,,0,,,1,,,,,,,,,,,,,,,,,,補助科目,10,北海道　駅前,,,
0001-20090525-113-400-1-1261,,,1,,,,,,,,,,,,113,account,09年5月25日伝票No224株式会社　小林マーケット,credit,3846784,ISO4217:JPY,customer,025,㈱小林ﾏｰｹｯﾄ,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090525-113-400-1-1261,,,2,,,,,,,,,,,,113,account,09年5月25日伝票No224株式会社　小林マーケット,debit,800,ISO4217:JPY,,,,部門,010,札幌,741,支払手数料,CommissionExpense
0001-20090525-113-400-1-1261,,,3,,,,,,,,,,,,113,account,,debit,40,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090525-113-400-1-1261,,,4,,,,,,,,,,,,113,account,09年5月25日伝票No224株式会社　小林マーケット,credit,840,ISO4217:JPY,customer,025,㈱小林ﾏｰｹｯﾄ,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090525-131-401-1-1263,,,,,,,,401-1263,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090525-131-401-1-1263,,,0,,,,,,,,,,,,131,account,会費,debit,24000,ISO4217:JPY,,,,部門,040,大阪,742,諸会費,MembershipExpense
0001-20090525-131-401-1-1263,,,1,,,,,,,,,,,,131,account,会費,credit,24000,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090525-131-401-1-1263,,,1,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-131-401-1-1263,,,1,,,1,,,,,,,,,,,,,,,,,,補助科目,40,三菱東京　梅田,,,
0001-20090525-172-402-1-1265,,,,,,,,402-1265,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090525-172-402-1-1265,,,0,,,,,,,,,,,,172,account,業務委託費支払い,debit,89524,ISO4217:JPY,,,,部門,010,札幌,728,業務委託費,SalesPromotionExpense
0001-20090525-172-402-1-1265,,,1,,,,,,,,,,,,172,account,,debit,4476,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090525-172-402-1-1265,,,2,,,,,,,,,,,,172,account,業務委託費支払い,credit,94000,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090525-29-392-1-1245,,,,,,,,392-1245,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090525-29-392-1-1245,,,0,,,,,,,,,,,,29,account,携帯電話代,debit,61755,ISO4217:JPY,,,,部門,010,札幌,727,通信費,CommunicationCost
0001-20090525-29-392-1-1245,,,1,,,,,,,,,,,,29,account,,debit,3087,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090525-29-392-1-1245,,,2,,,,,,,,,,,,29,account,携帯電話代,credit,64842,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090525-29-392-1-1245,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-29-392-1-1245,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,10,北海道　駅前,,,
0001-20090525-3-390-1-1241,,,,,,,,390-1241,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090525-3-390-1-1241,,,0,,,,,,,,,,,,3,account,宿泊代,debit,36191,ISO4217:JPY,,,,部門,010,札幌,724,福利厚生費,WelfareExpense
0001-20090525-3-390-1-1241,,,1,,,,,,,,,,,,3,account,,debit,1809,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090525-3-390-1-1241,,,2,,,,,,,,,,,,3,account,宿泊代,credit,38000,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090525-8-391-1-1243,,,,,,,,391-1243,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090525-8-391-1-1243,,,0,,,,,,,,,,,,8,account,飲食代,debit,4048,ISO4217:JPY,,,,部門,010,札幌,733,交際接待費,EntertainmentExpense
0001-20090525-8-391-1-1243,,,1,,,,,,,,,,,,8,account,,debit,202,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090525-8-391-1-1243,,,2,,,,,,,,,,,,8,account,飲食代,credit,4250,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090525-84-393-1-1247,,,,,,,,393-1247,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090525-84-393-1-1247,,,0,,,,,,,,,,,,84,account,旅費,debit,10286,ISO4217:JPY,,,,部門,030,名古屋,726,旅費交通費,TravelingExpense
0001-20090525-84-393-1-1247,,,1,,,,,,,,,,,,84,account,,debit,514,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090525-84-393-1-1247,,,2,,,,,,,,,,,,84,account,旅費,credit,10800,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090525-86-394-1-1249,,,,,,,,394-1249,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090525-86-394-1-1249,,,0,,,,,,,,,,,,86,account,切手代,debit,7620,ISO4217:JPY,,,,部門,020,東京,727,通信費,CommunicationCost
0001-20090525-86-394-1-1249,,,1,,,,,,,,,,,,86,account,,debit,380,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090525-86-394-1-1249,,,10,,,,,,,,,,,,86,account,5月給与その他 0020 営業部,debit,1993705,ISO4217:JPY,,,,部門,020,東京,712,給与手当,Payroll
0001-20090525-86-394-1-1249,,,11,,,,,,,,,,,,86,account,5月給与その他 0020 営業部,credit,1530273,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090525-86-394-1-1249,,,11,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-86-394-1-1249,,,11,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090525-86-394-1-1249,,,12,,,,,,,,,,,,86,account,5月給与その他 0020 営業部,credit,216077,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090525-86-394-1-1249,,,12,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-86-394-1-1249,,,12,,,1,,,,,,,,,,,,,,,,,,補助科目,001,保険料,,,
0001-20090525-86-394-1-1249,,,13,,,,,,,,,,,,86,account,5月給与その他 0020 営業部,credit,104300,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090525-86-394-1-1249,,,13,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-86-394-1-1249,,,13,,,1,,,,,,,,,,,,,,,,,,補助科目,002,住民税,,,
0001-20090525-86-394-1-1249,,,14,,,,,,,,,,,,86,account,5月給与その他 0020 営業部,credit,37790,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090525-86-394-1-1249,,,14,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-86-394-1-1249,,,14,,,1,,,,,,,,,,,,,,,,,,補助科目,003,源泉税,,,
0001-20090525-86-394-1-1249,,,15,,,,,,,,,,,,86,account,5月給与その他 0020 営業部,credit,43305,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090525-86-394-1-1249,,,15,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-86-394-1-1249,,,15,,,1,,,,,,,,,,,,,,,,,,補助科目,004,貯蓄・保険,,,
0001-20090525-86-394-1-1249,,,16,,,,,,,,,,,,86,account,5月給与その他 0020 営業部,credit,61960,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090525-86-394-1-1249,,,16,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-86-394-1-1249,,,16,,,1,,,,,,,,,,,,,,,,,,補助科目,009,その他,,,
0001-20090525-86-394-1-1249,,,17,,,,,,,,,,,,86,account,5月給与その他 1000 札幌営業所,debit,857000,ISO4217:JPY,,,,部門,010,札幌,712,給与手当,Payroll
0001-20090525-86-394-1-1249,,,18,,,,,,,,,,,,86,account,5月給与その他 1000 札幌営業所,credit,609096,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090525-86-394-1-1249,,,18,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-86-394-1-1249,,,18,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090525-86-394-1-1249,,,19,,,,,,,,,,,,86,account,5月給与その他 1000 札幌営業所,credit,100704,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090525-86-394-1-1249,,,19,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-86-394-1-1249,,,19,,,1,,,,,,,,,,,,,,,,,,補助科目,001,保険料,,,
0001-20090525-86-394-1-1249,,,2,,,,,,,,,,,,86,account,切手代,credit,8000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090525-86-394-1-1249,,,20,,,,,,,,,,,,86,account,5月給与その他 1000 札幌営業所,credit,46300,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090525-86-394-1-1249,,,20,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-86-394-1-1249,,,20,,,1,,,,,,,,,,,,,,,,,,補助科目,002,住民税,,,
0001-20090525-86-394-1-1249,,,21,,,,,,,,,,,,86,account,5月給与その他 1000 札幌営業所,credit,13710,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090525-86-394-1-1249,,,21,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-86-394-1-1249,,,21,,,1,,,,,,,,,,,,,,,,,,補助科目,003,源泉税,,,
0001-20090525-86-394-1-1249,,,22,,,,,,,,,,,,86,account,5月給与その他 1000 札幌営業所,credit,50648,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090525-86-394-1-1249,,,22,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-86-394-1-1249,,,22,,,1,,,,,,,,,,,,,,,,,,補助科目,004,貯蓄・保険,,,
0001-20090525-86-394-1-1249,,,23,,,,,,,,,,,,86,account,5月給与その他 1000 札幌営業所,credit,36542,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090525-86-394-1-1249,,,23,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-86-394-1-1249,,,23,,,1,,,,,,,,,,,,,,,,,,補助科目,009,その他,,,
0001-20090525-86-394-1-1249,,,24,,,,,,,,,,,,86,account,5月給与その他 3000 名古屋営業所,debit,763200,ISO4217:JPY,,,,部門,030,名古屋,712,給与手当,Payroll
0001-20090525-86-394-1-1249,,,25,,,,,,,,,,,,86,account,5月給与その他 3000 名古屋営業所,credit,546572,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090525-86-394-1-1249,,,25,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-86-394-1-1249,,,25,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090525-86-394-1-1249,,,26,,,,,,,,,,,,86,account,5月給与その他 3000 名古屋営業所,credit,92651,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090525-86-394-1-1249,,,26,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090525-86-394-1-1249,,,26,,,1,,,,,,,,,,,,,,,,,,補助科目,001,保険料,,,
0001-20090525-86-394-1-1249,,,27,,,,,,,,,,,,86,account,5月給与その他 3000 名古屋営業所,credit,42600,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
